date,ticker,open,high,low,close,volume
2022-09-12,NVDA,189.99,194.53,183.1,190.25,45534446
2022-09-13,NVDA,190.17,209.14,199.2,204.78,89215194
2022-09-14,NVDA,205.82,197.26,189.91,193.55,53413232
2022-09-15,NVDA,195.61,216.31,201.94,209.17,68226740
2022-09-16,NVDA,209.11,209.96,205.11,208.07,48263636
2022-09-19,NVDA,200.55,198.71,195.15,196.89,28498402
2022-09-20,NVDA,200.95,198.03,186.13,191.36,61174201
2022-09-21,NVDA,190.66,183.84,174.2,179.27,41040812
2022-09-22,NVDA,177.46,189.11,180.12,184.57,45211115
2022-09-23,NVDA,182.02,180.55,172.84,177.3,36456932
2022-09-26,NVDA,176.57,183.53,172.69,178.95,51103519
2022-09-27,NVDA,177.71,191.82,181.98,187.89,68825651
2022-09-28,NVDA,186.19,188.13,176.89,183.22,66144678
2022-09-29,NVDA,181.68,186.34,174.89,181.64,80469630
2022-09-30,NVDA,182.82,175.93,170.12,172.6,83965906
2022-10-03,NVDA,176.91,174.83,163.87,170.28,27065523
2022-10-04,NVDA,172.0,193.55,182.93,189.65,34950641
2022-10-05,NVDA,192.26,203.46,188.02,196.24,29065896
2022-10-06,NVDA,195.33,198.77,190.99,194.58,60437037
2022-10-07,NVDA,194.83,191.7,188.08,190.21,40613416
2022-10-10,NVDA,191.21,194.13,188.16,190.33,43175314
2022-10-11,NVDA,188.78,196.42,184.12,191.79,46854346
2022-10-12,NVDA,190.79,197.77,184.67,188.97,56080839
2022-10-13,NVDA,190.95,202.28,186.32,193.57,32022112
2022-10-14,NVDA,196.16,191.57,180.47,186.59,34273208
2022-10-17,NVDA,186.74,181.64,178.15,179.83,50019446
2022-10-18,NVDA,177.19,185.5,181.24,183.0,71639513
2022-10-19,NVDA,182.34,180.19,171.06,174.86,49620486
2022-10-20,NVDA,171.76,184.16,175.46,180.58,39429926
2022-10-21,NVDA,180.75,187.35,172.24,180.9,26247228
2022-10-24,NVDA,181.46,170.79,165.82,168.24,66541491
2022-10-25,NVDA,167.68,174.33,164.03,169.4,40094674
2022-10-26,NVDA,169.9,165.68,154.2,158.47,35438256
2022-10-27,NVDA,159.28,166.71,161.1,163.42,29887054
2022-10-28,NVDA,163.93,164.47,159.54,162.14,32469226
2022-10-31,NVDA,159.75,181.23,168.4,175.31,37474426
2022-11-01,NVDA,174.77,188.84,179.11,183.6,46542616
2022-11-02,NVDA,184.53,185.88,168.26,176.21,34792452
2022-11-03,NVDA,179.63,171.06,154.5,162.6,52864678
2022-11-04,NVDA,162.06,164.74,151.64,158.02,46436634
2022-11-07,NVDA,159.09,152.65,148.86,150.66,97379984
2022-11-08,NVDA,152.29,167.05,159.8,162.74,29984784
2022-11-09,NVDA,162.34,168.02,158.99,163.05,52481820
2022-11-10,NVDA,165.35,175.0,165.43,169.8,52679400
2022-11-11,NVDA,172.3,172.29,161.52,168.22,36702900
2022-11-14,NVDA,171.07,171.34,163.37,167.38,51449396
2022-11-15,NVDA,168.32,169.65,165.64,167.54,62985296
2022-11-16,NVDA,172.4,180.58,171.56,175.72,51468524
2022-11-17,NVDA,174.39,184.3,172.77,178.39,75744199
2022-11-18,NVDA,183.05,172.79,169.32,171.23,26016129
2022-11-21,NVDA,172.85,186.03,179.95,183.42,38836206
2022-11-22,NVDA,186.44,186.22,177.6,181.66,77831000
2022-11-23,NVDA,180.95,181.09,175.24,178.72,65734960
2022-11-24,NVDA,180.58,161.58,155.91,159.54,58802038
2022-11-25,NVDA,162.34,170.07,160.43,164.12,72384169
2022-11-28,NVDA,161.93,169.68,159.91,165.19,28136161
2022-11-29,NVDA,164.86,170.09,162.2,166.25,63478813
2022-11-30,NVDA,161.88,169.55,156.9,163.92,68808965
2022-12-01,NVDA,163.56,166.74,153.73,160.48,41034490
2022-12-02,NVDA,158.87,163.49,154.05,158.44,110034520
2022-12-05,NVDA,158.01,163.61,159.0,161.85,53033707
2022-12-06,NVDA,167.66,171.46,162.66,166.53,25898687
2022-12-07,NVDA,170.04,168.72,162.87,165.34,56058994
2022-12-08,NVDA,162.42,176.25,168.48,172.3,40288456
2022-12-09,NVDA,173.47,178.29,167.45,172.14,70917809
2022-12-12,NVDA,173.83,174.19,165.46,169.02,58933295
2022-12-13,NVDA,168.32,175.87,165.26,170.8,41789553
2022-12-14,NVDA,171.17,167.81,158.77,161.93,78473311
2022-12-15,NVDA,162.48,169.75,156.86,163.86,66278025
2022-12-16,NVDA,161.15,156.61,152.0,154.19,39003329
2022-12-19,NVDA,152.24,152.12,142.99,148.18,47770556
2022-12-20,NVDA,148.5,137.71,134.95,136.75,58387279
2022-12-21,NVDA,136.91,139.75,133.06,136.09,44824014
2022-12-22,NVDA,134.9,151.21,140.8,145.7,45227403
2022-12-23,NVDA,144.28,148.61,142.38,145.34,50553921
2022-12-26,NVDA,145.18,151.02,147.38,149.57,36316908
2022-12-27,NVDA,151.2,171.37,160.7,165.08,25589788
2022-12-28,NVDA,164.93,172.75,159.98,168.23,53718823
2022-12-29,NVDA,171.58,166.31,158.72,163.42,27532111
2022-12-30,NVDA,162.02,162.81,154.4,159.65,37118347
2023-01-02,NVDA,160.02,166.52,155.31,160.02,29386879
2023-01-03,NVDA,159.33,158.85,153.44,156.3,30492771
2023-01-04,NVDA,157.42,158.5,150.11,153.12,56822339
2023-01-05,NVDA,151.65,162.22,154.94,159.8,46774143
2023-01-06,NVDA,163.58,169.49,164.41,167.04,46270419
2023-01-09,NVDA,163.58,164.21,152.37,156.52,33691732
2023-01-10,NVDA,159.82,153.69,149.07,151.71,41069603
2023-01-11,NVDA,151.88,154.64,142.0,149.21,55978044
2023-01-12,NVDA,150.22,155.96,147.77,153.27,49224763
2023-01-13,NVDA,155.78,164.0,156.73,160.99,63996297
2023-01-16,NVDA,162.69,184.31,176.12,180.24,66789815
2023-01-17,NVDA,178.63,180.16,172.46,177.25,46356292
2023-01-18,NVDA,178.56,180.94,166.88,174.67,28684250
2023-01-19,NVDA,178.68,186.8,172.6,179.35,39846299
2023-01-20,NVDA,177.39,179.34,169.42,174.82,48555924
2023-01-23,NVDA,179.37,176.98,169.72,174.22,39609812
2023-01-24,NVDA,175.04,175.63,167.65,171.68,36438858
2023-01-25,NVDA,170.77,156.5,153.13,154.57,51057308
2023-01-26,NVDA,152.87,162.65,150.88,155.71,103659753
2023-01-27,NVDA,155.29,157.93,152.62,154.92,43188168
2023-01-30,NVDA,151.2,168.24,159.65,163.58,49957929
2023-01-31,NVDA,162.74,169.41,159.07,163.99,33730829
2023-02-01,NVDA,163.47,158.85,153.37,156.15,72605692
2023-02-02,NVDA,154.09,160.87,149.87,154.87,65003812
2023-02-03,NVDA,156.29,147.05,139.9,142.49,63671894
2023-02-06,NVDA,142.11,142.73,128.73,135.92,75185752
2023-02-07,NVDA,134.85,141.32,137.28,139.82,43983765
2023-02-08,NVDA,139.27,142.4,134.8,138.74,45663425
2023-02-09,NVDA,139.34,145.65,142.37,144.42,83511685
2023-02-10,NVDA,144.55,139.96,130.36,133.55,60451502
2023-02-13,NVDA,132.4,135.06,127.61,132.54,25693973
2023-02-14,NVDA,132.75,132.28,126.72,130.29,57309665
2023-02-15,NVDA,130.21,142.05,132.51,135.81,41993447
2023-02-16,NVDA,133.91,142.78,135.24,139.93,65462309
2023-02-17,NVDA,139.43,146.67,142.46,143.99,56513533
2023-02-20,NVDA,145.02,156.89,149.54,153.73,29661804
2023-02-21,NVDA,154.81,153.9,150.4,151.79,54199520
2023-02-22,NVDA,151.36,165.27,153.55,160.69,53261371
2023-02-23,NVDA,162.03,159.2,151.02,154.33,55760277
2023-02-24,NVDA,152.47,153.09,144.69,147.99,59423018
2023-02-27,NVDA,146.27,157.9,147.46,152.98,78320767
2023-02-28,NVDA,152.51,148.17,137.23,144.18,56610229
2023-03-01,NVDA,146.83,150.42,145.09,147.94,50344659
2023-03-02,NVDA,148.24,151.31,146.65,148.9,70556462
2023-03-03,NVDA,148.4,158.44,152.51,155.95,97988019
2023-03-06,NVDA,158.91,160.99,148.2,155.93,65795025
2023-03-07,NVDA,155.38,162.02,151.53,156.66,53190767
2023-03-08,NVDA,160.96,165.56,154.67,160.33,56927707
2023-03-09,NVDA,159.33,159.41,152.89,156.41,53992013
2023-03-10,NVDA,154.46,154.63,150.17,152.3,50278549
2023-03-13,NVDA,151.99,163.17,150.14,155.65,95734071
2023-03-14,NVDA,155.18,158.43,152.85,155.83,39937150
2023-03-15,NVDA,154.29,159.11,149.86,153.61,70703477
2023-03-16,NVDA,158.52,157.38,150.42,153.45,48147341
2023-03-17,NVDA,154.05,166.49,161.49,164.19,32069238
2023-03-20,NVDA,165.12,168.55,155.35,161.61,47253545
2023-03-21,NVDA,160.7,166.64,150.41,158.89,42435711
2023-03-22,NVDA,157.76,153.87,142.91,148.51,59459547
2023-03-23,NVDA,150.38,151.33,144.49,148.6,51388431
2023-03-24,NVDA,145.54,155.69,149.69,153.0,36796949
2023-03-27,NVDA,150.86,165.31,155.02,158.7,77736537
2023-03-28,NVDA,158.22,163.95,156.48,159.78,69342861
2023-03-29,NVDA,162.43,171.39,163.5,166.55,80466396
2023-03-30,NVDA,165.78,176.83,168.29,172.01,53683860
2023-03-31,NVDA,172.89,183.65,176.9,180.45,49466866
2023-04-03,NVDA,180.51,190.04,186.69,188.31,61749825
2023-04-04,NVDA,191.31,206.61,196.38,201.29,42046682
2023-04-05,NVDA,197.37,204.18,195.12,200.36,51989453
2023-04-06,NVDA,202.17,193.86,187.88,190.21,47433068
2023-04-07,NVDA,189.74,199.87,193.18,195.91,32256278
2023-04-10,NVDA,198.13,213.93,196.83,202.74,51948853
2023-04-11,NVDA,200.7,224.43,211.52,216.71,43804341
2023-04-12,NVDA,216.77,237.2,221.9,228.91,46490935
2023-04-13,NVDA,228.63,251.59,244.74,248.48,55765672
2023-04-14,NVDA,245.42,268.25,242.36,255.46,73243019
2023-04-17,NVDA,251.44,271.64,246.78,258.47,38760123
2023-04-18,NVDA,256.62,252.59,237.49,244.79,45198122
2023-04-19,NVDA,245.18,251.83,241.97,248.48,39745562
2023-04-20,NVDA,246.17,252.13,235.65,243.49,38976886
2023-04-21,NVDA,242.5,252.32,236.42,246.18,41831612
2023-04-24,NVDA,240.48,252.93,239.4,247.31,47138398
2023-04-25,NVDA,246.18,264.46,243.95,252.72,59607684
2023-04-26,NVDA,255.9,261.83,245.8,252.3,55045313
2023-04-27,NVDA,254.49,266.6,258.97,262.76,36414458
2023-04-28,NVDA,262.48,239.55,228.15,235.59,73719776
2023-05-01,NVDA,236.29,248.98,232.57,237.98,66376740
2023-05-02,NVDA,235.56,253.83,245.33,250.58,38155400
2023-05-03,NVDA,255.58,274.11,265.08,271.15,72186732
2023-05-04,NVDA,278.04,290.77,270.97,280.06,55152635
2023-05-05,NVDA,280.62,309.94,296.05,300.76,47707394
2023-05-08,NVDA,310.33,314.4,293.45,303.56,55670312
2023-05-09,NVDA,301.02,308.9,300.4,304.3,49614928
2023-05-10,NVDA,299.63,317.27,302.81,311.7,58882657
2023-05-11,NVDA,308.98,316.95,305.73,312.39,52890178
2023-05-12,NVDA,311.54,314.81,291.94,303.25,45186356
2023-05-15,NVDA,311.86,310.39,287.5,297.61,27228792
2023-05-16,NVDA,296.58,290.95,276.96,285.03,58567373
2023-05-17,NVDA,282.02,297.9,283.37,291.94,44697895
2023-05-18,NVDA,288.72,296.17,290.03,292.76,63143315
2023-05-19,NVDA,296.86,295.03,282.0,289.15,57773230
2023-05-22,NVDA,292.69,292.69,276.14,283.18,45047781
2023-05-23,NVDA,281.49,295.91,279.8,289.77,67960011
2023-05-24,NVDA,283.09,306.19,293.21,299.88,53168999
2023-05-25,NVDA,295.72,293.77,277.82,286.98,52515893
2023-05-26,NVDA,293.05,278.95,267.61,272.88,47970670
2023-05-29,NVDA,275.19,287.71,280.16,284.42,82854803
2023-05-30,NVDA,284.65,274.87,266.34,269.48,40368225
2023-05-31,NVDA,275.66,281.29,273.79,276.23,45386769
2023-06-01,NVDA,282.88,300.13,289.42,295.83,34495278
2023-06-02,NVDA,295.7,324.21,302.32,316.85,62180554
2023-06-05,NVDA,316.78,334.88,320.11,327.33,41987766
2023-06-06,NVDA,324.99,344.74,328.75,337.76,43424002
2023-06-07,NVDA,336.58,382.63,351.14,371.25,42817290
2023-06-08,NVDA,364.47,344.25,326.77,338.2,50949736
2023-06-09,NVDA,332.0,343.63,323.08,332.6,34356634
2023-06-12,NVDA,325.56,352.11,336.23,345.17,25509461
2023-06-13,NVDA,349.76,345.71,336.67,341.23,57359255
2023-06-14,NVDA,334.68,367.74,349.25,359.84,26521499
2023-06-15,NVDA,368.46,370.42,348.24,360.1,64603225
2023-06-16,NVDA,356.87,373.69,349.28,362.89,79804614
2023-06-19,NVDA,370.64,376.14,346.77,359.67,47596339
2023-06-20,NVDA,358.06,368.09,338.05,352.88,73837806
2023-06-21,NVDA,346.09,356.23,334.67,345.87,49637474
2023-06-22,NVDA,351.33,358.8,341.87,350.55,80785327
2023-06-23,NVDA,356.59,355.61,332.29,340.4,43604381
2023-06-26,NVDA,336.62,370.63,345.57,354.78,24595376
2023-06-27,NVDA,353.34,373.64,354.22,365.25,48815577
2023-06-28,NVDA,361.19,396.51,373.35,382.96,83463713
2023-06-29,NVDA,382.39,375.1,357.79,366.52,58704330
2023-06-30,NVDA,367.0,348.59,330.93,342.68,42838020
2023-07-03,NVDA,341.2,346.15,338.48,343.42,55185120
2023-07-04,NVDA,335.75,391.72,383.6,387.61,66910804
2023-07-05,NVDA,384.84,419.26,397.34,409.19,48732106
2023-07-06,NVDA,412.72,407.98,394.31,400.94,109940579
2023-07-07,NVDA,399.91,421.41,399.5,408.92,42811108
2023-07-10,NVDA,407.28,437.8,410.41,422.27,67543796
2023-07-11,NVDA,417.45,416.57,385.8,400.2,62840776
2023-07-12,NVDA,397.2,441.18,412.56,424.27,40531310
2023-07-13,NVDA,431.62,432.31,405.6,422.36,44022062
2023-07-14,NVDA,416.45,432.91,415.23,421.78,67860396
2023-07-17,NVDA,425.51,428.27,416.96,423.18,52219676
2023-07-18,NVDA,423.42,458.42,434.44,444.52,55337152
2023-07-19,NVDA,445.86,441.3,427.64,431.99,30607124
2023-07-20,NVDA,428.11,418.15,395.84,403.77,60875001
2023-07-21,NVDA,402.03,423.12,388.67,410.1,54500618
2023-07-24,NVDA,410.08,390.27,370.46,378.07,49050481
2023-07-25,NVDA,375.65,381.99,365.05,374.31,55717292
2023-07-26,NVDA,375.83,401.46,385.18,393.87,44223560
2023-07-27,NVDA,396.08,413.25,387.09,404.26,41865087
2023-07-28,NVDA,415.05,430.22,413.33,422.87,46500234
2023-07-31,NVDA,424.32,447.59,419.74,434.77,43500048
2023-08-01,NVDA,424.55,487.69,472.48,480.99,96176194
2023-08-02,NVDA,487.86,479.03,456.59,470.64,65731891
2023-08-03,NVDA,469.46,492.37,469.07,479.49,37392955
2023-08-04,NVDA,491.34,484.59,464.36,472.07,92103395
2023-08-07,NVDA,480.6,507.29,469.47,492.08,43911051
2023-08-08,NVDA,489.03,497.37,484.75,491.99,50443788
2023-08-09,NVDA,496.35,543.91,517.13,529.1,65447491
2023-08-10,NVDA,525.24,526.82,510.03,518.93,27688756
2023-08-11,NVDA,518.95,562.3,543.1,551.0,46568076
2023-08-14,NVDA,555.57,574.23,559.22,565.86,42098952
2023-08-15,NVDA,573.6,573.79,555.79,566.43,53172802
2023-08-16,NVDA,572.66,603.79,548.7,580.51,55870578
2023-08-17,NVDA,581.04,602.63,567.16,588.12,48854436
2023-08-18,NVDA,606.07,623.07,575.81,598.15,48179268
2023-08-21,NVDA,595.47,609.07,574.25,594.5,68824681
2023-08-22,NVDA,582.76,595.14,563.67,579.01,54733107
2023-08-23,NVDA,568.95,602.69,548.6,572.46,50625252
2023-08-24,NVDA,582.82,550.55,519.82,535.58,52267992
2023-08-25,NVDA,535.08,560.06,548.05,555.67,86729120
2023-08-28,NVDA,556.75,543.27,505.76,529.5,52658369
2023-08-29,NVDA,525.97,544.82,512.57,526.03,42849263
2023-08-30,NVDA,523.1,555.09,533.94,541.44,28200036
2023-08-31,NVDA,536.2,574.66,551.84,561.68,32519561
2023-09-01,NVDA,564.93,532.29,515.45,523.53,43463227
2023-09-04,NVDA,522.91,535.06,511.59,522.79,48400490
2023-09-05,NVDA,525.58,549.95,511.44,533.97,42323249
2023-09-06,NVDA,536.2,543.91,525.12,536.36,55554593
2023-09-07,NVDA,533.55,596.68,542.8,568.03,42159944
2023-09-08,NVDA,557.85,562.15,533.41,550.52,38003422
2023-09-11,NVDA,540.07,514.82,502.59,507.4,60088360
2023-09-12,NVDA,526.26,548.68,502.17,525.74,75402569
2023-09-13,NVDA,535.29,527.08,495.82,515.51,35868975
2023-09-14,NVDA,524.0,495.61,469.77,480.82,53792699
2023-09-15,NVDA,476.83,493.68,462.57,478.83,28233849
2023-09-18,NVDA,478.88,524.35,486.65,504.75,32125868
2023-09-19,NVDA,499.69,492.3,472.03,480.42,41904501
2023-09-20,NVDA,472.68,535.01,521.97,529.88,70280623
2023-09-21,NVDA,526.05,519.81,501.6,513.21,39583453
2023-09-22,NVDA,521.57,527.46,507.77,516.25,39141874
2023-09-25,NVDA,521.58,502.75,472.71,492.26,50544249
2023-09-26,NVDA,486.39,500.42,486.27,494.25,50559359
2023-09-27,NVDA,492.34,507.49,478.28,492.7,39507224
2023-09-28,NVDA,497.23,472.97,449.96,464.63,90730128
2023-09-29,NVDA,461.37,546.05,504.57,522.85,46173867
2023-10-02,NVDA,523.36,529.63,501.53,513.55,51733135
2023-10-03,NVDA,516.08,529.36,491.07,504.43,44322353
2023-10-04,NVDA,506.86,538.83,508.34,526.08,57054929
2023-10-05,NVDA,527.72,576.5,559.67,567.97,72422011
2023-10-06,NVDA,563.41,620.02,582.28,596.17,82361831
2023-10-09,NVDA,592.14,577.41,558.64,568.89,39779165
2023-10-10,NVDA,560.97,598.87,560.63,575.24,69564999
2023-10-11,NVDA,564.2,550.85,521.46,533.83,58964009
2023-10-12,NVDA,533.08,564.6,543.99,555.21,66979324
2023-10-13,NVDA,560.77,528.11,512.88,520.46,48640631
2023-10-16,NVDA,511.64,518.08,491.66,504.8,47271651
2023-10-17,NVDA,506.5,518.37,485.61,505.92,66203769
2023-10-18,NVDA,510.79,539.5,501.36,516.43,66581766
2023-10-19,NVDA,504.77,518.25,508.27,512.13,79977006
2023-10-20,NVDA,510.43,553.62,535.7,546.27,53068698
2023-10-23,NVDA,557.32,579.24,555.18,564.01,48421726
2023-10-24,NVDA,567.83,595.93,563.87,580.45,23904504
2023-10-25,NVDA,567.12,559.51,543.56,553.25,30834828
2023-10-26,NVDA,557.72,611.21,581.12,594.5,44422563
2023-10-27,NVDA,589.04,601.99,555.93,576.62,35934769
2023-10-30,NVDA,581.51,637.17,599.64,620.58,63832481
2023-10-31,NVDA,615.32,704.33,660.5,675.73,33751225
2023-11-01,NVDA,675.29,709.67,669.02,691.68,43018562
2023-11-02,NVDA,687.11,740.12,701.24,723.22,43528463
2023-11-03,NVDA,723.25,653.03,621.41,638.95,71768519
2023-11-06,NVDA,634.49,643.7,626.99,635.35,41660414
2023-11-07,NVDA,633.6,677.51,657.59,666.23,57268265
2023-11-08,NVDA,656.61,720.73,655.88,693.55,53023480
2023-11-09,NVDA,697.73,690.28,642.09,661.31,65562871
2023-11-10,NVDA,662.73,675.48,626.94,654.93,64527243
2023-11-13,NVDA,641.93,600.89,583.14,591.71,49500905
2023-11-14,NVDA,598.93,611.73,596.68,603.21,30058174
2023-11-15,NVDA,601.9,571.94,550.16,559.75,46641968
2023-11-16,NVDA,560.86,607.32,569.93,587.64,49701559
2023-11-17,NVDA,593.15,647.08,597.66,618.24,54479570
2023-11-20,NVDA,620.73,627.66,586.17,607.76,40075150
2023-11-21,NVDA,616.46,638.61,602.65,622.33,70407045
2023-11-22,NVDA,620.08,626.16,606.08,618.26,50204709
2023-11-23,NVDA,626.12,639.17,601.94,625.88,37934986
2023-11-24,NVDA,626.82,609.3,592.46,598.55,43578096
2023-11-27,NVDA,602.28,628.07,603.05,615.44,89173668
2023-11-28,NVDA,618.49,599.25,560.15,576.79,61028219
2023-11-29,NVDA,585.58,560.37,514.68,536.4,68481249
2023-11-30,NVDA,541.15,541.17,525.03,534.98,36581656
2023-12-01,NVDA,532.07,540.23,519.07,531.61,40665257
2023-12-04,NVDA,527.42,558.67,518.26,538.83,40755724
2023-12-05,NVDA,538.5,534.7,521.0,525.92,52843838
2023-12-06,NVDA,521.0,588.32,553.49,569.46,47456924
2023-12-07,NVDA,562.1,587.09,561.8,574.56,43171246
2023-12-08,NVDA,559.54,589.11,566.71,581.42,44826618
2023-12-11,NVDA,570.35,596.18,579.0,587.51,39401837
2023-12-12,NVDA,601.83,623.51,605.9,613.57,47373889
2023-12-13,NVDA,608.62,649.05,614.72,629.68,69824690
2023-12-14,NVDA,644.4,661.5,632.05,642.68,31755984
2023-12-15,NVDA,645.86,685.18,649.81,663.89,55476906
2023-12-18,NVDA,663.48,628.78,609.57,617.54,75644959
2023-12-19,NVDA,606.16,590.3,551.62,575.31,47326333
2023-12-20,NVDA,575.35,581.81,565.47,574.86,42664201
2023-12-21,NVDA,588.23,578.54,565.85,571.56,65976093
2023-12-22,NVDA,582.5,609.4,562.85,586.67,37216657
2023-12-25,NVDA,588.64,601.38,570.56,588.52,49660782
2023-12-26,NVDA,580.22,618.32,590.57,604.12,36600788
2023-12-27,NVDA,597.02,583.96,564.98,575.42,28531042
2023-12-28,NVDA,569.4,595.02,552.48,576.52,47771428
2023-12-29,NVDA,585.57,557.24,540.33,546.99,34226646
2024-01-01,NVDA,557.95,563.67,550.39,557.02,49825248
2024-01-02,NVDA,558.36,525.25,504.04,516.99,69862700
2024-01-03,NVDA,515.07,536.68,513.72,525.65,87208310
2024-01-04,NVDA,535.65,509.81,478.12,496.12,51422807
2024-01-05,NVDA,490.16,499.9,475.91,489.53,67883143
2024-01-08,NVDA,489.84,517.09,495.35,508.99,56357301
2024-01-09,NVDA,511.89,524.86,496.86,514.95,44571245
2024-01-10,NVDA,509.5,494.09,475.21,482.52,28066876
2024-01-11,NVDA,478.75,482.92,460.13,470.52,81448482
2024-01-12,NVDA,466.39,449.75,438.89,443.5,36499273
2024-01-15,NVDA,451.22,425.32,408.32,414.73,75705762
2024-01-16,NVDA,424.49,427.06,405.96,417.71,58736732
2024-01-17,NVDA,418.3,435.99,422.52,428.4,37308424
2024-01-18,NVDA,426.99,441.19,431.29,437.22,54905993
2024-01-19,NVDA,434.0,456.96,438.55,449.2,94812032
2024-01-22,NVDA,449.2,461.45,432.22,450.03,79258826
2024-01-23,NVDA,446.98,453.73,439.07,446.06,42871577
2024-01-24,NVDA,445.53,440.06,415.13,427.88,40383802
2024-01-25,NVDA,430.05,435.52,401.89,421.22,51525942
2024-01-26,NVDA,419.13,413.53,385.92,399.97,47577924
2024-01-29,NVDA,399.04,395.91,380.25,387.27,71660824
2024-01-30,NVDA,386.39,401.05,379.17,389.59,62420874
2024-01-31,NVDA,388.07,393.64,381.31,388.63,30094743
2024-02-01,NVDA,386.52,464.85,423.58,441.62,57375970
2024-02-02,NVDA,445.75,430.37,403.58,418.92,47384525
2024-02-05,NVDA,409.8,423.41,411.65,417.75,50559731
2024-02-06,NVDA,425.83,410.71,376.71,395.02,53877120
2024-02-07,NVDA,395.67,399.87,376.04,389.7,71639149
2024-02-08,NVDA,392.62,392.38,374.84,385.1,67044789
2024-02-09,NVDA,388.53,406.19,386.89,399.59,39928892
2024-02-12,NVDA,396.11,404.45,378.13,393.22,49128504
2024-02-13,NVDA,388.8,403.88,383.41,391.06,43705178
2024-02-14,NVDA,386.1,402.85,368.99,385.13,30188746
2024-02-15,NVDA,383.96,372.43,359.47,364.51,48386064
2024-02-16,NVDA,367.64,369.74,346.93,355.73,86960094
2024-02-19,NVDA,353.18,366.17,341.82,351.03,29916494
2024-02-20,NVDA,353.66,365.84,342.14,352.92,49640372
2024-02-21,NVDA,342.65,368.01,356.34,361.94,49164979
2024-02-22,NVDA,360.22,366.7,353.01,359.31,54507791
2024-02-23,NVDA,364.47,369.49,348.98,356.45,37457446
2024-02-26,NVDA,355.71,339.92,325.72,332.98,32605788
2024-02-27,NVDA,329.59,345.44,333.78,341.22,33063954
2024-02-28,NVDA,338.46,341.98,319.86,332.41,74537558
2024-02-29,NVDA,320.04,349.11,337.46,343.53,37233809
2024-03-01,NVDA,339.27,366.97,360.1,363.41,43041051
2024-03-04,NVDA,368.13,366.88,355.99,361.47,94011092
2024-03-05,NVDA,358.88,357.73,339.87,347.44,40114838
2024-03-06,NVDA,345.46,362.29,328.76,348.02,55409047
2024-03-07,NVDA,338.05,362.84,343.82,353.85,68797438
2024-03-08,NVDA,346.76,355.55,344.94,350.12,67811992
2024-03-11,NVDA,355.24,352.27,334.72,342.93,33533673
2024-03-12,NVDA,345.53,358.69,347.81,351.76,40367187
2024-03-13,NVDA,346.15,372.58,344.63,359.84,54747526
2024-03-14,NVDA,357.05,366.61,346.48,355.6,89186371
2024-03-15,NVDA,355.47,337.24,325.72,333.09,39788176
2024-03-18,NVDA,328.2,352.26,330.52,340.17,43117938
2024-03-19,NVDA,331.79,338.68,324.0,330.42,56706867
2024-03-20,NVDA,329.77,344.77,325.2,334.11,60214938
2024-03-21,NVDA,336.46,340.79,332.5,336.97,61319580
2024-03-22,NVDA,339.42,323.02,304.27,312.62,38788206
2024-03-25,NVDA,315.98,326.9,302.35,314.39,42623620
2024-03-26,NVDA,308.39,335.11,309.03,321.84,53339298
2024-03-27,NVDA,322.07,345.63,315.53,331.12,73018760
2024-03-28,NVDA,330.03,341.05,327.96,333.49,46547708
2024-03-29,NVDA,333.13,316.08,301.62,308.28,49666588
2024-04-01,NVDA,307.47,339.02,310.57,325.58,36753904
2024-04-02,NVDA,322.94,338.79,323.53,331.88,87443341
2024-04-03,NVDA,319.58,320.92,312.21,316.67,52368323
2024-04-04,NVDA,321.19,313.11,301.3,307.33,69085815
2024-04-05,NVDA,308.58,317.69,303.84,310.98,50450475
2024-04-08,NVDA,305.31,327.66,311.24,320.51,51295504
2024-04-09,NVDA,322.37,320.86,307.8,314.9,31878453
2024-04-10,NVDA,313.17,335.03,313.88,326.49,26227131
2024-04-11,NVDA,324.81,320.5,295.55,304.09,72791163
2024-04-12,NVDA,301.22,297.77,285.0,292.07,51184690
2024-04-15,NVDA,293.99,277.08,261.05,269.02,53194310
2024-04-16,NVDA,266.38,262.55,257.93,259.92,34374220
2024-04-17,NVDA,256.42,280.7,274.66,277.13,38133903
2024-04-18,NVDA,280.98,308.14,296.34,302.19,68766286
2024-04-19,NVDA,301.53,314.13,298.41,305.82,84273388
2024-04-22,NVDA,305.27,307.24,293.02,298.63,41497816
2024-04-23,NVDA,301.17,306.02,291.51,296.62,61158447
2024-04-24,NVDA,294.19,307.23,298.84,303.14,52933186
2024-04-25,NVDA,301.39,287.86,282.31,285.01,48224361
2024-04-26,NVDA,286.08,288.38,268.78,279.06,87148251
2024-04-29,NVDA,273.77,300.29,294.12,296.64,43643855
2024-04-30,NVDA,297.44,292.49,277.14,284.87,72547157
2024-05-01,NVDA,282.22,289.76,270.19,276.91,56061539
2024-05-02,NVDA,279.82,284.47,268.12,277.71,49747300
2024-05-03,NVDA,279.57,288.11,272.35,281.6,75461919
2024-05-06,NVDA,283.04,282.2,265.73,275.13,54547034
2024-05-07,NVDA,269.7,287.33,267.81,276.64,48574307
2024-05-08,NVDA,276.29,297.37,269.12,284.28,75630198
2024-05-09,NVDA,280.17,321.38,296.74,308.77,72733471
2024-05-10,NVDA,308.63,316.92,298.64,307.9,71708694
2024-05-13,NVDA,299.14,319.34,298.06,308.1,15575227
